sensor,deployment,year,timestamp,depth,temperature,C7_output,gain,est.chl_a,battery,flag_RE
240115,Winter2018,2019,2019-02-28 12:26:00,3,0.453,24.02484,100,6.320491373,2.73,n
240115,Winter2018,2019,2019-02-27 11:26:00,3,0.521,24.03265,100,6.32063549,2.73,n
240115,Winter2018,2018,2018-12-05 05:26:00,3,0.884,24.04704,100,6.320901029,2.84,n
240115,Winter2018,2018,2018-12-03 23:56:00,3,0.907,24.07251,100,6.321371027,2.84,n
240115,Winter2018,2019,2019-06-20 08:26:00,3,0.247,24.09021,100,6.321697645,2.63,n
240115,Winter2018,2019,2019-06-15 13:26:00,3,0.212,24.09519,100,6.321789541,2.63,n
240115,Winter2018,2019,2019-06-30 11:56:00,3,1.031,24.11171,100,6.322094385,2.63,n
240115,Winter2018,2018,2018-12-18 02:26:00,3,0.43,24.13836,100,6.322586157,2.81,n
240115,Winter2018,2018,2018-12-05 03:56:00,3,0.873,24.15364,100,6.322868119,2.84,n
240115,Winter2018,2018,2018-09-29 12:26:00,3,5.295,24.17211,100,6.323208946,2.97,n
240115,Winter2018,2019,2019-06-14 04:56:00,3,-0.227,24.17306,100,6.323226476,2.64,n
240115,Winter2018,2018,2018-12-09 16:56:00,3,0.692,24.19515,100,6.323634103,2.83,n
240115,Winter2018,2019,2019-06-14 07:26:00,3,-0.146,24.20551,100,6.323825276,2.64,n
240115,Winter2018,2019,2019-06-13 22:26:00,3,-0.169,24.20575,100,6.323829705,2.64,n
240115,Winter2018,2019,2019-02-10 13:56:00,3,0.476,24.22328,100,6.324153186,2.75,n
240115,Winter2018,2019,2019-06-19 15:56:00,3,0.441,24.23317,100,6.324335686,2.63,n
240115,Summer2018,2018,2018-07-10 05:12:00,9,6.641,24.24581,10,6.86848,3.03,q
240115,Winter2018,2018,2018-12-14 12:56:00,3,0.669,24.26823,100,6.324982648,2.82,n
240115,Winter2018,2018,2018-12-17 22:26:00,3,0.453,24.29523,100,6.325480879,2.82,n
240115,Winter2018,2018,2018-09-28 13:56:00,3,5.676,24.29772,100,6.325526827,2.97,n
240115,Summer2018,2018,2018-07-09 01:12:00,9,6.651,24.30624,10,6.86848,3.05,q
240115,Winter2018,2018,2018-12-04 15:56:00,3,0.918,24.32851,100,6.326094995,2.84,n
240115,Winter2018,2019,2019-06-12 09:56:00,3,0.361,24.3294,100,6.326111418,2.64,n
240115,Winter2018,2018,2018-12-03 06:56:00,3,0.929,24.33858,100,6.326280817,2.84,n
240115,Winter2018,2018,2018-12-15 14:56:00,3,0.521,24.37571,100,6.326965977,2.81,n
240115,Winter2018,2018,2018-08-26 12:56:00,3,10.24,24.41515,100,6.327693763,3.09,n
240115,Summer2018,2018,2018-07-07 20:12:00,9,6.651,24.45939,10,6.86848,3.06,q
240115,Winter2018,2018,2018-09-28 11:26:00,3,5.506,24.50552,100,6.329361361,2.97,n
240115,Winter2018,2019,2019-06-20 11:26:00,3,0.601,24.52542,100,6.329728575,2.63,n
240115,Winter2018,2018,2018-12-12 22:56:00,3,0.544,24.59234,100,6.33096345,2.82,n
240115,Winter2018,2019,2019-02-11 13:26:00,3,0.533,24.60004,100,6.331105538,2.75,n
240115,Winter2018,2018,2018-11-30 08:56:00,3,1.176,24.60596,100,6.33121478,2.84,n
240115,Winter2018,2018,2018-12-17 23:56:00,3,0.441,24.60975,100,6.331284717,2.81,n
240115,Winter2018,2018,2018-12-14 14:26:00,3,0.544,24.62745,100,6.331611335,2.82,n
240115,Winter2018,2018,2018-12-03 03:26:00,3,0.941,24.63302,100,6.331714118,2.83,n
240115,Winter2018,2019,2019-06-14 12:26:00,3,0.178,24.64457,100,6.33192725,2.64,n
240115,Winter2018,2019,2019-02-26 15:26:00,3,0.327,24.67773,100,6.332539152,2.73,n
240115,Winter2018,2018,2018-09-28 11:56:00,3,5.586,24.6798,100,6.332577349,2.97,n
240115,Summer2018,2018,2018-07-08 01:42:00,9,6.748,24.70084,10,6.86848,3.06,q
240115,Winter2018,2018,2018-12-07 10:26:00,3,0.873,24.78012,100,6.334428554,2.83,n
240115,Winter2018,2018,2018-12-02 10:26:00,3,1.12,24.79966,100,6.334789126,2.84,n
240115,Winter2018,2018,2018-12-04 21:56:00,3,0.918,24.8137,100,6.335048206,2.83,n
240115,Winter2018,2018,2018-12-02 06:26:00,3,1.008,24.82803,100,6.335312638,2.84,n
240115,Winter2018,2018,2018-12-17 00:26:00,3,0.453,24.83626,100,6.335464506,2.81,n
240115,Winter2018,2018,2018-11-30 05:56:00,3,1.143,24.86167,100,6.335933397,2.84,n
240115,Winter2018,2018,2018-12-14 08:26:00,3,0.521,24.8638,100,6.335972701,2.81,n
240115,Winter2018,2019,2019-06-13 21:56:00,3,-0.193,24.89051,100,6.336465581,2.64,n
240115,Winter2018,2018,2018-12-12 22:26:00,3,0.544,24.9287,100,6.337170301,2.82,n
240115,Winter2018,2018,2018-11-30 04:56:00,3,1.143,24.94523,100,6.337475329,2.84,n
240115,Winter2018,2018,2018-12-15 16:26:00,3,0.51,24.95026,100,6.337568148,2.82,n
240115,Winter2018,2018,2018-12-17 05:56:00,3,0.453,24.96311,100,6.337805269,2.81,n
240115,Winter2018,2018,2018-11-30 15:56:00,3,1.132,24.99444,100,6.338383401,2.84,n
240115,Winter2018,2018,2018-12-07 09:56:00,3,0.873,25.02233,100,6.338898055,2.83,n
240115,Winter2018,2019,2019-02-28 13:26:00,3,0.373,25.04306,100,6.339280586,2.74,n
240115,Winter2018,2018,2018-12-17 02:26:00,3,0.441,25.07888,100,6.339941573,2.81,n
240115,Winter2018,2018,2018-12-12 16:26:00,3,0.59,25.09026,100,6.340151568,2.82,n
240115,Winter2018,2019,2019-06-20 16:56:00,3,0.51,25.09381,100,6.340217076,2.63,n
240115,Winter2018,2018,2018-12-17 22:56:00,3,0.487,25.10287,100,6.34038426,2.81,n
240115,Winter2018,2018,2018-12-16 02:26:00,3,0.464,25.10707,100,6.340461763,2.81,n
240115,Winter2018,2018,2018-12-16 23:56:00,3,0.441,25.14989,100,6.34125192,2.82,n
240115,Winter2018,2018,2018-12-18 11:56:00,3,0.601,25.16043,100,6.341446415,2.81,n
240115,Winter2018,2018,2018-12-04 21:26:00,3,0.873,25.20484,100,6.342265913,2.83,n
240115,Winter2018,2018,2018-12-03 19:26:00,3,0.918,25.22018,100,6.342548982,2.84,n
240115,Winter2018,2018,2018-12-07 21:56:00,3,0.714,25.22699,100,6.342674646,2.83,n
240115,Winter2018,2018,2018-12-18 00:26:00,3,0.487,25.23777,100,6.34287357,2.81,n
240115,Summer2018,2018,2018-07-10 07:12:00,9,6.534,25.25104,10,6.86848,3.05,q
240115,Winter2018,2019,2019-02-28 11:56:00,3,0.578,25.26022,100,6.34328784,2.73,n
240115,Winter2018,2018,2018-12-16 10:26:00,3,0.59,25.26122,100,6.343306293,2.82,n
240115,Summer2018,2018,2018-07-06 19:42:00,9,6.69,25.26816,10,6.86848,3.06,q
240115,Winter2018,2018,2018-12-16 07:56:00,3,0.43,25.28331,100,6.343713919,2.81,n
240115,Winter2018,2019,2019-02-23 13:26:00,3,0.258,25.3173,100,6.344341137,2.73,n
240115,Winter2018,2018,2018-12-10 10:56:00,3,0.658,25.32583,100,6.344498541,2.83,n
240115,Winter2018,2018,2018-12-04 22:56:00,3,0.907,25.34443,100,6.344841767,2.83,n
240115,Winter2018,2018,2018-12-17 04:26:00,3,0.498,25.37942,100,6.345487437,2.81,n
240115,Winter2018,2018,2018-11-30 14:56:00,3,1.132,25.39074,100,6.345696325,2.84,n
240115,Winter2018,2018,2018-12-18 10:56:00,3,0.658,25.39233,100,6.345725665,2.81,n
240115,Winter2018,2018,2018-12-03 20:26:00,3,0.907,25.3931,100,6.345739874,2.84,n
240115,Winter2018,2018,2018-12-07 11:26:00,3,0.884,25.40335,100,6.345929018,2.83,n
240115,Winter2018,2018,2018-12-07 23:26:00,3,0.714,25.40667,100,6.345990282,2.83,n
240115,Winter2018,2018,2018-08-29 11:56:00,3,9.683,25.44119,100,6.346627279,3.08,n
240115,Winter2018,2018,2018-09-28 13:26:00,3,5.686,25.46825,100,6.347126617,2.97,n
240115,Winter2018,2018,2018-12-14 15:26:00,3,0.578,25.48057,100,6.347353958,2.82,n
240115,Winter2018,2018,2018-10-12 14:56:00,3,1.087,25.49093,100,6.347545131,2.93,n
240115,Winter2018,2018,2018-12-15 17:26:00,3,0.487,25.49437,100,6.34760861,2.81,n
240115,Winter2018,2018,2018-12-15 15:26:00,3,0.533,25.51545,100,6.347997599,2.81,n
240115,Winter2018,2018,2018-12-17 00:56:00,3,0.441,25.56537,100,6.348918773,2.81,n
240115,Winter2018,2018,2018-10-13 13:26:00,3,0.635,25.59001,100,6.349373455,2.93,n
240115,Winter2018,2018,2018-12-17 23:26:00,3,0.396,25.61938,100,6.349915419,2.81,n
240115,Winter2018,2018,2018-12-15 18:26:00,3,0.464,25.62963,100,6.350104562,2.82,n
240115,Winter2018,2018,2018-12-14 19:56:00,3,0.544,25.63117,100,6.35013298,2.82,n
240115,Winter2018,2018,2018-09-30 12:26:00,3,5.506,25.64135,100,6.350320832,2.96,n
240115,Winter2018,2018,2018-11-30 02:56:00,3,1.21,25.6654,100,6.350764626,2.86,n
240115,Winter2018,2018,2018-12-04 11:26:00,3,0.907,25.67813,100,6.350999533,2.84,n
240115,Winter2018,2018,2018-12-11 03:26:00,3,0.612,25.67819,100,6.35100064,2.83,n
240115,Winter2018,2018,2018-12-07 19:26:00,3,0.726,25.67931,100,6.351021307,2.83,n
240115,Winter2018,2018,2018-12-05 03:26:00,3,0.884,25.69204,100,6.351256214,2.84,n
240115,Winter2018,2019,2019-06-16 16:26:00,3,0.143,25.71431,100,6.351667162,2.63,n
240115,Winter2018,2018,2018-09-30 11:56:00,3,5.436,25.72047,100,6.351780833,2.96,n
240115,Winter2018,2018,2018-12-05 06:26:00,3,0.816,25.72544,100,6.351872544,2.83,n
240115,Winter2018,2018,2018-08-27 11:26:00,3,9.976,25.74226,100,6.352182924,3.09,n
240115,Winter2018,2018,2018-12-02 17:56:00,3,0.963,25.76032,100,6.352516185,2.84,n
240115,Winter2018,2018,2018-12-04 18:56:00,3,0.895,25.77371,100,6.352763271,2.83,n
240115,Winter2018,2018,2018-12-17 19:56:00,3,0.464,25.81374,100,6.353501944,2.81,n
240115,Winter2018,2018,2018-12-03 10:56:00,3,1.031,25.83423,100,6.353880046,2.84,n
240115,Winter2018,2019,2019-06-12 08:56:00,3,0.304,25.85046,100,6.354179538,2.64,n
240115,Winter2018,2018,2018-12-16 00:56:00,3,0.453,25.85176,100,6.354203527,2.81,n
240115,Winter2018,2018,2018-12-05 05:56:00,3,0.862,25.86745,100,6.354493055,2.83,n
240115,Winter2018,2018,2018-12-05 00:26:00,3,0.895,25.86982,100,6.354536788,2.83,n
240115,Winter2018,2018,2018-12-03 06:26:00,3,0.907,25.8973,100,6.355043877,2.84,n
240115,Winter2018,2019,2019-02-10 14:26:00,3,0.464,25.91809,100,6.355427515,2.75,n
240115,Winter2018,2019,2019-06-28 11:56:00,3,0.384,25.95249,100,6.356062298,2.63,n
240115,Winter2018,2018,2018-12-15 15:56:00,3,0.51,25.97618,100,6.35649945,2.81,n
240115,Winter2018,2018,2018-12-16 14:26:00,3,0.521,25.98672,100,6.356693944,2.81,n
240115,Winter2018,2018,2018-12-08 18:26:00,3,0.669,25.9901,100,6.356756315,2.83,n
240115,Winter2018,2018,2018-12-07 15:56:00,3,0.782,26.05251,100,6.357907967,2.83,n
240115,Winter2018,2018,2018-12-21 23:56:00,3,0.43,26.05494,100,6.357952808,2.8,n
240115,Winter2018,2018,2018-11-30 09:26:00,3,1.143,26.05986,100,6.358043597,2.84,n
240115,Winter2018,2019,2019-06-20 14:56:00,3,0.533,26.1083,100,6.35893746,2.63,n
240115,Winter2018,2018,2018-11-30 03:56:00,3,1.154,26.125,100,6.359245625,2.84,n
240115,Winter2018,2018,2018-12-07 22:26:00,3,0.737,26.13915,100,6.359506735,2.83,n
240115,Winter2018,2018,2018-12-10 08:56:00,3,0.669,26.14685,100,6.359648823,2.83,n
240115,Winter2018,2018,2018-12-15 20:56:00,3,0.464,26.14792,100,6.359668568,2.82,n
240115,Winter2018,2018,2018-12-14 14:56:00,3,0.487,26.15331,100,6.359768029,2.82,n
240115,Winter2018,2018,2018-12-14 07:56:00,3,0.533,26.16669,100,6.360014931,2.82,n
240115,Winter2018,2019,2019-02-12 12:56:00,3,0.544,26.21353,100,6.360879269,2.75,n
240115,Winter2018,2018,2018-12-04 17:56:00,3,0.895,26.24752,100,6.361506487,2.83,n
240115,Winter2018,2019,2019-06-21 07:56:00,3,0.039,26.30692,100,6.362602595,2.64,n
240115,Winter2018,2018,2018-12-18 08:26:00,3,0.51,26.30959,100,6.362651864,2.81,n
240115,Winter2018,2018,2018-12-11 10:26:00,3,0.737,26.33019,100,6.363031996,2.82,n
240115,Winter2018,2018,2018-12-18 02:56:00,3,0.453,26.41488,100,6.364594781,2.81,n
240115,Winter2018,2018,2018-12-16 03:26:00,3,0.476,26.43294,100,6.364928042,2.82,n
240115,Winter2018,2019,2019-02-12 12:26:00,3,0.521,26.4465,100,6.365178265,2.75,n
240115,Winter2018,2018,2018-08-24 14:56:00,3,10.012,26.4478,100,6.365202253,3.1,n
240115,Winter2018,2018,2018-11-26 14:56:00,3,1.632,26.44863,100,6.365217569,2.85,n
240115,Winter2018,2019,2019-06-17 11:56:00,3,0.498,26.4545,100,6.365325889,2.64,n
240115,Winter2018,2018,2018-11-30 14:26:00,3,1.154,26.48559,100,6.365899592,2.84,n
240115,Winter2018,2018,2018-12-10 11:26:00,3,0.692,26.4937,100,6.366049246,2.82,n
240115,Winter2018,2018,2018-12-17 01:56:00,3,0.498,26.49672,100,6.366104974,2.81,n
240115,Winter2018,2018,2018-12-14 07:26:00,3,0.533,26.51591,100,6.366459087,2.82,n
240115,Winter2018,2018,2018-12-17 10:26:00,3,0.601,26.54114,100,6.366924656,2.81,n
240115,Winter2018,2018,2018-12-10 09:26:00,3,0.68,26.57359,100,6.367523456,2.83,n
240115,Winter2018,2019,2019-06-20 09:26:00,3,0.441,26.57702,100,6.36758675,2.63,n
240115,Winter2018,2018,2018-11-30 06:26:00,3,1.176,26.58857,100,6.367799882,2.84,n
240115,Winter2018,2018,2018-12-05 07:26:00,3,0.873,26.60148,100,6.36803811,2.83,n
240115,Winter2018,2018,2018-12-17 08:26:00,3,0.51,26.6421,100,6.368787671,2.81,n
240115,Winter2018,2018,2018-12-12 17:56:00,3,0.544,26.64501,100,6.36884137,2.82,n
240115,Winter2018,2019,2019-06-20 10:56:00,3,0.726,26.64661,100,6.368870894,2.64,n
240115,Winter2018,2019,2019-07-14 10:56:00,3,3.801,26.65555,100,6.369035864,2.63,n
240115,Winter2018,2018,2018-08-29 10:56:00,3,9.637,26.65608,100,6.369045644,3.08,n
240115,Winter2018,2019,2019-07-02 11:26:00,3,1.12,26.66058,100,6.369128683,2.63,n
240115,Winter2018,2018,2018-12-14 11:26:00,3,0.714,26.66467,100,6.369204156,2.82,n
240115,Winter2018,2018,2018-09-29 12:56:00,3,5.326,26.66538,100,6.369217257,2.97,n
240115,Winter2018,2018,2018-12-17 19:26:00,3,0.487,26.69055,100,6.369681719,2.81,n
240115,Summer2018,2018,2018-07-11 13:12:00,9,7.136,26.72306,10,6.86848,3.05,q
240115,Winter2018,2018,2018-12-04 02:26:00,3,0.895,26.77037,100,6.371154638,2.84,n
240115,Winter2018,2018,2018-10-13 10:56:00,3,0.51,26.85257,100,6.372671474,2.93,n
240115,Summer2018,2018,2018-07-08 06:42:00,9,6.622,26.91016,10,6.86848,3.05,q
240115,Winter2018,2018,2018-12-17 04:56:00,3,0.464,26.91623,100,6.373846192,2.81,n
240115,Winter2018,2018,2018-12-22 00:26:00,3,0.384,26.92209,100,6.373954327,2.81,n
240115,Winter2018,2018,2018-12-17 15:56:00,3,0.521,26.94045,100,6.374293124,2.81,n
240115,Winter2018,2018,2018-12-09 11:26:00,3,0.805,26.97273,100,6.374888787,2.83,n
240115,Winter2018,2018,2018-12-17 06:56:00,3,0.407,27.02531,100,6.375859045,2.81,n
240115,Winter2018,2018,2018-12-17 15:26:00,3,0.521,27.02662,100,6.375883219,2.81,n
240115,Winter2018,2018,2018-12-10 21:26:00,3,0.68,27.05433,100,6.376394551,2.82,n
240115,Winter2018,2018,2018-12-05 02:26:00,3,0.862,27.07115,100,6.376704931,2.84,n
240115,Winter2018,2018,2018-12-04 23:26:00,3,0.907,27.1071,100,6.377368316,2.83,n
240115,Winter2018,2018,2018-12-17 16:26:00,3,0.487,27.10899,100,6.377403192,2.81,n
240115,Winter2018,2018,2018-12-01 22:26:00,3,1.053,27.10994,100,6.377420723,2.84,n
240115,Winter2018,2018,2018-12-07 11:56:00,3,0.85,27.14239,100,6.378019523,2.83,n
240115,Winter2018,2018,2018-08-28 11:56:00,3,9.957,27.1566,100,6.37828174,3.08,n
240115,Winter2018,2018,2018-12-16 21:56:00,3,0.43,27.24709,100,6.379951552,2.81,n
240115,Summer2018,2018,2018-07-08 03:12:00,9,6.622,27.27793,10,6.86848,3.05,q
240115,Winter2018,2019,2019-02-25 11:26:00,3,0.384,27.28138,100,6.380584305,2.73,n
240115,Winter2018,2018,2018-09-27 13:26:00,3,5.964,27.2982,100,6.380894685,2.97,n
240115,Winter2018,2018,2018-10-12 13:26:00,3,1.075,27.37323,100,6.382279213,2.93,n
240115,Winter2018,2018,2018-09-30 12:56:00,3,5.516,27.43695,100,6.383455038,2.96,n
240115,Winter2018,2018,2018-12-17 20:26:00,3,0.51,27.43961,100,6.383504123,2.81,n
240115,Winter2018,2018,2018-12-07 07:26:00,3,0.703,27.46573,100,6.383986116,2.83,n
240115,Winter2018,2018,2018-11-28 13:26:00,3,1.411,27.51411,100,6.384878872,2.85,n
240115,Winter2018,2019,2019-03-16 14:26:00,3,-0.181,27.52246,100,6.385032954,2.72,n
240115,Winter2018,2018,2018-08-27 12:26:00,3,9.912,27.53259,100,6.385219883,3.09,n
240115,Winter2018,2018,2018-12-10 13:26:00,3,0.714,27.55942,100,6.385714977,2.83,n
240115,Winter2018,2018,2018-12-17 14:56:00,3,0.555,27.63042,100,6.38702514,2.81,n
240115,Winter2018,2018,2018-12-10 14:56:00,3,0.68,27.65796,100,6.387533336,2.82,n
240115,Winter2018,2018,2018-12-17 07:26:00,3,0.453,27.68413,100,6.388016251,2.82,n
240115,Winter2018,2018,2018-12-14 16:26:00,3,0.544,27.72209,100,6.388716727,2.82,n
240115,Winter2018,2018,2018-12-16 08:26:00,3,0.464,27.73092,100,6.388879667,2.81,n
240115,Winter2018,2019,2019-02-28 13:56:00,3,0.373,27.77201,100,6.389637901,2.73,n
240115,Winter2018,2019,2019-07-11 10:26:00,3,3.021,27.78327,100,6.389845681,2.63,n
240115,Winter2018,2018,2018-12-07 20:26:00,3,0.737,27.79387,100,6.390041283,2.83,n
240115,Winter2018,2019,2019-02-23 13:56:00,3,0.155,27.80346,100,6.390218247,2.73,n
240115,Winter2018,2018,2018-12-14 09:56:00,3,0.612,27.81489,100,6.390429165,2.82,n
240115,Summer2018,2018,2018-07-23 02:42:00,9,7.644,27.81723,10,6.86848,3,q
240115,Winter2018,2019,2019-06-20 11:56:00,3,0.601,27.84456,100,6.390976666,2.63,n
240115,Winter2018,2018,2018-09-28 14:56:00,3,5.736,27.84705,100,6.391022614,2.97,n
240115,Winter2018,2018,2018-12-07 18:56:00,3,0.782,27.86096,100,6.391279295,2.83,n
240115,Winter2018,2018,2018-12-03 12:56:00,3,1.008,27.86623,100,6.391376542,2.84,n
240115,Winter2018,2018,2018-12-04 02:56:00,3,0.895,27.89667,100,6.391938252,2.84,n
240115,Winter2018,2018,2018-12-24 22:56:00,3,0.35,27.90005,100,6.392000623,2.8,n
240115,Winter2018,2018,2018-10-13 11:26:00,3,0.578,27.90236,100,6.392043249,2.92,n
240115,Winter2018,2019,2019-07-17 12:56:00,3,4.381,27.91438,100,6.392265054,2.63,n
240115,Summer2018,2018,2018-07-07 22:12:00,9,6.602,27.93063,10,6.86848,3.05,q
240115,Winter2018,2018,2018-12-18 01:56:00,3,0.441,27.93374,100,6.392622304,2.81,n
240115,Summer2018,2018,2018-07-07 23:42:00,9,6.69,27.94369,10,6.86848,3.06,q
240115,Winter2018,2018,2018-11-21 06:56:00,3,1.853,28.00889,100,6.394009047,2.86,n
240115,Winter2018,2018,2018-12-16 01:56:00,3,0.453,28.01008,100,6.394031006,2.81,n
240115,Winter2018,2018,2018-12-10 20:56:00,3,0.68,28.02636,100,6.394331421,2.82,n
240115,Winter2018,2018,2018-12-15 23:56:00,3,0.441,28.04034,100,6.394589394,2.82,n
240115,Winter2018,2018,2018-12-02 09:26:00,3,1.109,28.04063,100,6.394594745,2.84,n
240115,Winter2018,2018,2018-12-07 16:56:00,3,0.737,28.05023,100,6.394771894,2.83,n
240115,Winter2018,2018,2018-11-20 08:56:00,3,1.919,28.05289,100,6.394820979,2.86,n
240115,Summer2018,2018,2018-07-23 11:42:00,9,7.834,28.09642,10,6.86848,3,q
240115,Winter2018,2018,2018-12-08 04:56:00,3,0.68,28.09666,100,6.395628667,2.83,n
240115,Winter2018,2018,2018-11-30 09:56:00,3,1.187,28.16049,100,6.396806522,2.84,n
240115,Winter2018,2018,2018-11-30 01:56:00,3,1.21,28.18021,100,6.397170415,2.84,n
240115,Winter2018,2018,2018-12-14 09:26:00,3,0.624,28.20041,100,6.397543166,2.82,n
240115,Winter2018,2018,2018-11-29 21:26:00,3,1.221,28.20059,100,6.397546487,2.85,n
240115,Summer2018,2018,2018-07-23 17:42:00,9,7.92,28.20779,10,6.86848,3,q
240115,Winter2018,2018,2018-12-18 00:56:00,3,0.476,28.2164,100,6.397838229,2.81,n
240115,Winter2018,2018,2018-12-16 20:56:00,3,0.498,28.22137,100,6.397929941,2.81,n
240115,Winter2018,2019,2019-06-19 12:26:00,3,0.646,28.24542,100,6.398373735,2.63,n
240115,Winter2018,2018,2018-12-18 05:26:00,3,0.441,28.24873,100,6.398434815,2.81,n
240115,Winter2018,2018,2018-12-01 19:26:00,3,1.075,28.25211,10,6.398497186,2.84,n
240115,Winter2018,2018,2018-12-08 01:56:00,3,0.714,28.26229,100,6.398685037,2.82,n
240115,Winter2018,2018,2018-12-04 10:56:00,3,0.929,28.26685,100,6.398769183,2.83,n
240115,Winter2018,2018,2018-12-07 09:26:00,3,0.828,28.28124,100,6.399034722,2.83,n
240115,Winter2018,2018,2018-12-09 15:26:00,3,0.68,28.28497,100,6.399103551,2.83,n
240115,Winter2018,2018,2018-11-30 15:26:00,3,1.143,28.28977,100,6.399192126,2.84,n
240115,Winter2018,2018,2018-08-26 12:26:00,3,10.112,28.29261,100,6.399244532,3.09,n
240115,Winter2018,2018,2018-08-26 11:26:00,3,10.122,28.29457,100,6.3992807,3.09,n
240115,Winter2018,2018,2018-12-03 17:56:00,3,0.952,28.31091,100,6.399582222,2.84,n
240115,Winter2018,2019,2019-06-21 10:26:00,3,0.212,28.35343,100,6.400366844,2.63,n
240115,Summer2018,2018,2018-07-23 12:12:00,9,7.72,28.36533,10,6.86848,3.01,q
240115,Winter2018,2018,2018-12-22 08:56:00,3,0.384,28.37167,100,6.400703427,2.8,n
240115,Winter2018,2018,2018-12-15 22:26:00,3,0.464,28.38292,100,6.400911023,2.81,n
240115,Winter2018,2018,2018-12-16 04:26:00,3,0.487,28.40922,100,6.401396337,2.81,n
240115,Winter2018,2018,2018-12-08 00:26:00,3,0.692,28.41271,100,6.401460738,2.83,n
240115,Summer2018,2018,2018-07-08 01:12:00,9,6.612,28.44016,10,6.86848,3.05,q
240115,Winter2018,2018,2018-11-30 07:56:00,3,1.165,28.44694,100,6.402092384,2.84,n
240115,Winter2018,2018,2018-12-17 02:56:00,3,0.441,28.4496,100,6.402141469,2.81,n
240115,Winter2018,2018,2018-12-08 02:26:00,3,0.737,28.45209,100,6.402187417,2.83,n
240115,Winter2018,2018,2018-08-31 12:26:00,3,9.49,28.45405,100,6.402223585,3.07,n
240115,Winter2018,2018,2018-12-18 07:26:00,3,0.464,28.48383,100,6.402773115,2.81,n
240115,Summer2018,2018,2018-07-09 23:12:00,9,6.554,28.50975,10,6.86848,3.04,q
240115,Winter2018,2018,2018-09-28 12:56:00,3,5.626,28.51078,100,6.403270423,2.97,n
240115,Winter2018,2019,2019-06-16 10:56:00,3,0.304,28.53316,100,6.403683401,2.64,n
240115,Winter2018,2018,2018-11-30 06:56:00,3,1.176,28.54785,100,6.403954476,2.84,n
240115,Winter2018,2018,2018-10-13 14:56:00,3,0.669,28.58072,100,6.404561026,2.92,n
240115,Winter2018,2018,2018-12-04 20:26:00,3,0.862,28.59386,100,6.404803499,2.84,n
240115,Winter2018,2018,2018-12-08 13:26:00,3,0.771,28.60447,10,6.404999285,2.83,n
240115,Winter2018,2019,2019-06-15 15:26:00,3,0.201,28.6259,100,6.405394733,2.64,n
240115,Winter2018,2018,2018-11-30 11:26:00,3,1.154,28.66623,100,6.406138942,2.84,n
240115,Winter2018,2018,2018-12-18 10:26:00,3,0.635,28.72142,100,6.407157363,2.82,n
240115,Winter2018,2018,2018-12-11 03:56:00,3,0.635,28.72888,100,6.407295023,2.82,n
240115,Winter2018,2018,2018-12-22 00:56:00,3,0.441,28.78088,100,6.408254579,2.81,n
240115,Winter2018,2018,2018-11-30 02:26:00,3,1.187,28.79355,100,6.408488378,2.84,n
240115,Summer2018,2018,2018-07-22 22:42:00,9,7.596,28.8173,10,6.86848,3,q
240115,Winter2018,2019,2019-02-10 12:56:00,3,0.521,28.8276,100,6.409116703,2.75,n
240115,Winter2018,2018,2018-12-03 04:56:00,3,0.974,28.83358,100,6.409227052,2.84,n
240115,Winter2018,2018,2018-12-17 08:56:00,3,0.521,28.85591,100,6.409639107,2.81,n
240115,Winter2018,2018,2018-12-17 11:26:00,3,0.658,28.89363,100,6.410335154,2.81,n
